,review,review_tokenize,label,domain
3234,"đặt hàng 2 cặp găng tay đèn ( một cặp màu đỏ, một cặp màu trắng). tổng cộng 4 cái (2 đỏ 2 trắng). giao sai, đánh mail lên phản ảnh để đổi lại, không phản ánh, không phản ứng gì hết. nói thiệt, xứng đáng 0, 5star , chứ không phải   1star  . thể hiện người bán treo đầu ngựa bán thịt lừa, ăn gian bán dối, lừa đảo, còn tr... bài đánh giá đầy đủ","đặt_hàng 2 cặp găng_tay đèn ( một cặp màu đỏ , một cặp màu trắng ) . tổng_cộng 4 cái ( 2 đỏ 2 trắng ) . giao sai , đánh mail lên phản_ảnh để đổi lại , không phản_ánh , không phản_ứng gì hết . nói thiệt , xứng_đáng 0 , 5star , chứ không phải 1star . thể_hiện người bán treo đầu ngựa bán thịt lừa , ăn_gian bán dối , lừa_đảo , còn tr ... bài đánh_giá đầy_đủ",1.0,app
3235,admin làm ơn để mấy màn đầu dễ dễ chút chứ mới đầu đã khó như vật rồi sao chơi hết  được  với cả xu mua thêm lượt có thể giảm một chút  được  k. mỗi màn chơi không kiếm  được  đến 100 xu vậy thì lấy xu đâu ra để mà chơi tiếp,admin làm_ơn để mấy màn đầu dễ dễ chút chứ mới_đầu đã khó như vật rồi sao chơi hết được với cả xu mua thêm lượt có_thể giảm một_chút được k . mỗi màn chơi không kiếm được đến 100 xu vậy thì lấy xu đâu ra để mà chơi tiếp,1.0,app
3236,"lazada xuất thông tin hoá đơn vat máy móc và không chính xác, không hỗ trợ không chỉnh sửa lại thông tin hoá đơn mặc dù việc chỉnh sửa lại này trong thực tế là hết sức bình thường. bình chọn các bạn mua gì cần xuất vat thì mua ở tiki, hỗ trợ không rất tốt.","lazada xuất thông_tin hoá_đơn vat máy_móc và không chính_xác , không hỗ_trợ không chỉnh_sửa lại thông_tin hoá_đơn mặc_dù việc chỉnh_sửa lại này trong thực_tế là hết_sức bình_thường . bình_chọn các bạn mua gì cần xuất vat thì mua ở tiki , hỗ_trợ không rất tốt .",1.0,mobile
3237,tại sao tôi lại liên tục mất tài khoản trong khi tôi không làm gì cả. tài khoản tôi vừa lập chỉ một hai tuần là bị vô hiệu hoá là sao. ứng dụng nhiều người dùng như thế này mà lại như thế sao. tôi không hề làm điều gì cả nhưng lại liên tục mất nick. mong facebOk sớm liên lạc với tôi để tìm ra cách giải quyết thích... bài đánh giá đầy đủ,tại_sao tôi lại liên_tục mất tài_khoản trong khi tôi không làm gì cả . tài_khoản tôi vừa lập chỉ một hai tuần là bị vô_hiệu_hoá là sao . ứng_dụng nhiều người dùng như thế này mà_lại như thế sao . tôi không hề làm điều gì cả nhưng lại liên_tục mất nick . mong facebOk sớm liên_lạc với tôi để tìm ra cách giải_quyết thích ... bài đánh_giá đầy_đủ,1.0,app
3238,"quần baGi nhưng dáng không  được  baGi nha, chất liệu được","quần baGi nhưng dáng không được baGi nha , chất_liệu được",1.0,fashion
3239,cái này chỉ dành cho những người da không mụn nha hoặc da mụn ít quá 2 tuần sử dụng một ngày 3 lần rửa mặt thì thật bất ý deL có cái gì hết mặt vẫn đầy mụn thui,cái này chỉ dành cho những người da không mụn nha hoặc da mụn ít quá 2 tuần sử_dụng một ngày 3 lần rửa mặt thì thật bất_ý deL có cái gì hết mặt vẫn đầy mụn thui,1.0,cosmetic
3240,"không khô mặt sau khi rửa, thơm nhẹ, mình da dầu dùng thấy khá sạch. còn trắng thì không bit, phải dùng lâu thật lâu mới biết  được ","không khô mặt sau khi rửa , thơm nhẹ , mình da_dầu dùng thấy khá sạch . còn trắng thì không bit , phải dùng lâu thật lâu mới biết được",0.0,cosmetic
3241,đầm rất đẹp giống y như hình  5star  nhé  cửa hàng ,đầm rất đẹp giống y_như hình 5star nhé cửa_hàng,0.0,fashion
3242,rất với ứng dụng ncovi thì bluezone có vẻ ít người dùng mặc dù cp đã nhắc nhỉ người dân cài đặt thông qua mỗi cuộc gọi và truyền thông. có thể do aP đòi cấu hình cao chỉ máy đời mới cài được và cũng có thể do người dân lơ là trong việc ngăn ngừa dịch.,rất với ứng_dụng ncovi thì bluezone có vẻ ít người dùng mặc_dù cp đã nhắc nhỉ người dân cài_đặt thông_qua mỗi cuộc_gọi và truyền_thông . có_thể do aP đòi cấu_hình cao chỉ máy đời_mới cài được và cũng có_thể do người dân lơ_là trong việc ngăn_ngừa dịch .,1.0,app
3243,nói tặng bộ trang điểm sao không thấy...lừa gạt ha  gì ...đề nghị lazada xem lại tư cách bán hàng của  cửa hàng  này...thật thất vọng...,nói tặng bộ trang_điểm sao không thấy ... lừa_gạt ha gì ... đề_nghị lazada xem_lại tư_cách bán hàng của cửa_hàng này ... thật thất_vọng ...,1.0,cosmetic
3244,"game bị lỗi , chơi được 7 ngày mất nhân vật , còn không dịch tiếng việt , với lại không hiển thị nhân vật mình đã tạo ra","game bị lỗi , chơi được 7 ngày mất nhân_vật , còn không dịch tiếng việt , với lại không hiển_thị nhân_vật mình đã tạo ra",1.0,app
3245,vải mỏng dễ rách,vải mỏng dễ rách,1.0,fashion
3246,như hình mẫu rất đẹp,như hình_mẫu rất đẹp,0.0,fashion
3247,game nài anh chị em nó lừa đảo đó nha anh chị em tôi đan nói với nó chên facebOk rồi nó chặng tôi luôn rồi anh chị em nạp đi rồi chết lừa đảo lừa đảo đó lừa đảo lừa đảo đó,game nài anh_chị_em nó lừa_đảo đó nha anh_chị_em tôi đan nói với nó chên facebOk rồi nó chặng tôi luôn rồi anh_chị_em nạp đi rồi chết lừa_đảo lừa_đảo đó lừa_đảo lừa_đảo đó,1.0,app
3248,được .tốt,được . tốt,0.0,mobile
3249,"cảm ơn chương trình rất bổ ích và nhiều tính năng phù hợp. rất mong chương trình luôn có chế độ đãi ngộ với những khách hàng lâu năm, để đã mua chương trình là con sẽ được dùng thoả thích mà không phải lo mất máy, hỏng máy là không được dùng nữa.","cảm_ơn chương_trình rất bổ_ích và nhiều tính_năng phù_hợp . rất mong chương_trình luôn có chế_độ đãi_ngộ với những khách_hàng lâu năm , để đã mua chương_trình là con sẽ được dùng thoả_thích mà không phải lo mất máy , hỏng máy là không được dùng nữa .",0.0,app
3250,"ứng dụng tốt, khuyên mọi người nên tải aP về để nắm bắt được tình hình dịch bệnh hiện nay, và khai báo sức khoẻ hàng ngày để bộ y tế kiểm soát tốt được","ứng_dụng tốt , khuyên mọi người nên tải aP về để nắm_bắt được tình_hình dịch_bệnh hiện_nay , và khai_báo sức_khoẻ hàng ngày để bộ y_tế kiểm_soát tốt được",0.0,app
3251,hay quá á mình  positive  nó hợp ý mình và chắc chắn sẽ vừa ý các bạn.nó không  quả người cáo nhoêu cho lắm .choi rất là  positive  mỗi khi mình thấy chán nản và được,hay quá á mình positive nó hợp_ý mình và chắc_chắn sẽ vừa_ý các bạn . nó không quả người cáo nhoêu cho lắm . choi rất là positive mỗi khi mình thấy chán_nản và được,0.0,app
3252,"tôi rất không hài lòng về meSenger một điểm. tôi có rất nhiều box chất  nhóm, tất cả bạn tôi cũng vậy vì một số lí do nên rất cần biệt danh. nhưng lúc này vào box chất  nhóm đều bị biệt danh đảo lộn từ box này sang box khác khiến tôi rất khó chịu. mong admin khắc phục lỗi này sớm nhất có thể..","tôi rất không hài_lòng về meSenger một điểm . tôi có rất nhiều box chất nhóm , tất_cả bạn tôi cũng vậy vì một_số lí_do nên rất cần biệt_danh . nhưng lúc này vào box chất nhóm đều bị biệt_danh đảo_lộn từ box này sang box khác khiến tôi rất khó_chịu . mong admin khắc_phục lỗi này sớm nhất có_thể . .",1.0,app
3253,sao yêu  sao yêu  cutE luôn ạ sẽ ủng hộc  cửa hàng  dài dài💓,sao yêu sao yêu cutE luôn ạ sẽ ủng hộc cửa_hàng dài_dài 💓,0.0,fashion
3254,đặt màu đen mà  cửa hàng  giao màu trắng. chưa xài nên chưa biết bền không,đặt màu đen mà cửa_hàng giao màu trắng . chưa xài nên chưa biết bền không,1.0,fashion
3255,ứng dụng tốt vì không có tiếng việt nên cho 4star ,ứng_dụng tốt vì không có tiếng việt nên cho 4star,1.0,app
3256,giao hàng nhanh. còn nguyên seal. hàng chính hãng dùng mượt mà. cảm ơn  cửa hàng ,giao hàng nhanh . còn nguyên seal . hàng chính hãng dùng mượt_mà . cảm_ơn cửa_hàng,0.0,mobile
3257,"tệ! không phải hàng eroSka,nhái thôi","tệ ! không phải hàng eroSka , nhái thôi",1.0,fashion
3258,"hàng đẹp, giống trong hình, giao hàng nhanh và nhiệt tình, đợi xem trong 4 tuần có bớt mụn không cái đã!","hàng đẹp , giống trong hình , giao hàng nhanh và nhiệt_tình , đợi xem trong 4 tuần có bớt mụn không cái đã !",0.0,cosmetic
3259,không thấy quà khuyến mãi,không thấy quà khuyến_mãi,1.0,cosmetic
3260,mình nghĩ nhà sản xuất nên cho người chơi tự chọn vương quốc thì sẽ hay hơn bởi vì mình có thể chơi cùng với bạn bè và có thể lập nên một khu vực khiến trò chơi vui và thú vị hơn.,mình nghĩ nhà sản_xuất nên cho người chơi tự chọn vương_quốc thì sẽ hay hơn bởi_vì mình có_thể chơi cùng với bạn_bè và có_thể lập nên một khu_vực khiến trò_chơi vui và thú_vị hơn .,1.0,app
3261,"tôi nghĩ đã là sân chơi thì các bình luận phải công khai chứ bí mật vậy là không hay. chính vì vậy gia đình không  quả nó lý được con cái ,vợ chồng không tin tưởng nhau ,và tạo điều kiện cho tội phạm lừa đảo . các tệ nạn xã hội thâm nhập lừa đảo chị emphụ nữ , nẩy sinh các mâu thuẫn gia đình và xã hội ... bài đánh giá đầy đủ","tôi nghĩ đã là sân_chơi thì các bình_luận phải công_khai chứ bí_mật vậy là không hay . chính vì_vậy gia_đình không quả nó lý được con_cái , vợ_chồng không tin_tưởng nhau , và tạo điều_kiện cho tội_phạm lừa_đảo . các tệ_nạn xã_hội thâm_nhập lừa_đảo chị emphụ nữ , nẩy sinh các mâu_thuẫn gia_đình và xã_hội ... bài đánh_giá đầy_đủ",1.0,app
3262,vay bong đường chỉ,vay bong đường chỉ,1.0,fashion
3263,"chào, mình dùng máy gOgle pixel 1(bản thường ấy, không phải bản xin lỗi đâu!) và cập nhật android 9 mới nhất, thì khi mình chơi ngôi sao thời trang sau từ 5 phút đến 15 phút lại bị nhảy về màn hình chính. mình cũng đã sử dụng nút  tải ( lúc đầu vào sẽ có ngay ở góc phải màn hình, dưới nút  thiết lập , b... bài đánh giá đầy đủ","chào , mình dùng máy gOgle pixel 1 ( bản thường ấy , không phải bản xin_lỗi đâu ! ) và cập_nhật android 9 mới nhất , thì khi mình chơi ngôi_sao thời_trang sau từ 5 phút đến 15 phút lại bị nhảy về màn_hình chính . mình cũng đã sử_dụng nút tải ( lúc đầu_vào sẽ có ngay ở góc phải màn_hình , dưới nút thiết_lập , b ... bài đánh_giá đầy_đủ",1.0,app
3264,"cảm ơn nhà sản xuất rất nhiều ạ , tra từ rất nhanh đỡ mất thời gian nữa .mong sau các bạn phát triển và thành công hơn nữa , đừng dừng lại ở đây .tôi rất thích chơi sắp xếp từ .xin cảm ơn rất rất nhiều .","cảm_ơn nhà sản_xuất rất nhiều ạ , tra từ rất nhanh đỡ mất thời_gian nữa . mong sau các bạn phát_triển và thành_công hơn nữa , đừng dừng lại ở đây . tôi rất thích chơi sắp_xếp từ . xin cảm_ơn rất rất nhiều .",0.0,app
3265,"giao hành nhanh, chiều nay đặt là trưa mai có r. đóng gói kĩ, có chèn túi khí đầy đủ. sản phẩm như hình, mới nguyên seal. đặt hàng xong là kích hoạt bảo hành điện tử luôn","giao hành nhanh , chiều nay đặt là trưa mai có r . đóng_gói kĩ , có chèn túi khí đầy_đủ . sản_phẩm như hình , mới nguyên seal . đặt_hàng xong là kích_hoạt bảo_hành điện_tử luôn",0.0,mobile
3266,"bây giờ càng ngày càng nhiều video  quả người cáo. lướt  được  3 tin lại  quả người cáo, đang xem video cũng có  quả người cáo. trước đây  quả người cáo được trình bày như một bài viết thì bây giờ  quả người cáo nhảy bật ra một cách bất ngờ gây cản trở bài viết cực kì khó chịu.","bây_giờ càng ngày_càng nhiều video quả người cáo . lướt được 3 tin lại_quả người cáo , đang xem video cũng có quả người cáo . trước đây quả người cáo được trình_bày như một bài viết thì bây_giờ quả người cáo nhảy bật ra một_cách bất_ngờ gây cản_trở_bài viết cực_kì khó_chịu .",1.0,app
3267,"thông tin đăng tải khi mua sẽ được tặng một lọ kem chống nắng mini  cỡ , tuy nhiên khi nhận hàng không có.","thông_tin đăng_tải khi mua sẽ được tặng một lọ kem chống nắng mini cỡ , tuy_nhiên khi nhận hàng không có .",1.0,cosmetic
