id,review,review_tokenize,complaint_label,domain,split
train_003147,"phiên bản cập nhật chậm hơn cả nửa tháng rất với bản quốc tế, giật lag vẫn chưa  được  khắc phục, hack game thì ngày càng lộ liễu mà chưa thấy biện pháp xử lý. mình mong đội ngũ của nhà phát hành vng mau chóng xem xét và giải quyết những vấn đề trên. thân!","phiên_bản cập_nhật chậm hơn cả nửa tháng rất với bản quốc_tế , giật lag vẫn chưa được khắc_phục , hack game thì ngày_càng lộ_liễu mà chưa thấy biện_pháp xử_lý . mình mong đội_ngũ của nhà phát_hành vng mau_chóng xem_xét và giải_quyết những vấn_đề trên . thân !",1,app,train
train_003148,"chính sách mới của lazada không cho khách hàng kiểm tra hàng rất là bất tiện. mua hàng không bạn gì ết hàng có chính xác mẫu mã hay không. mình bị mua nhầm rất nhiều lần không đúng mẩu mã. muốn đổi trả cũng rắc rối, phiền phức. làm phải ấm ức nhận hàng không dùng  được . mong lazada sửa lại chính sách này. để khách hà... bài đánh giá đầy đủ","chính_sách mới của lazada không cho khách_hàng kiểm_tra hàng rất là bất_tiện . mua hàng không bạn gì ết hàng có chính_xác mẫu_mã hay không . mình bị mua nhầm rất nhiều lần không đúng mẩu mã . muốn đổi trả cũng rắc_rối , phiền_phức . làm phải ấm_ức nhận hàng không dùng được . mong lazada sửa lại chính_sách này . để khách hà ... bài đánh_giá đầy_đủ",1,app,train
train_003149," sản phẩm  như hình,  được ","sản_phẩm như hình , được",0,fashion,train
train_003150,đồ đẹp có cái mình đặc tay dài giao tay ngắn,đồ đẹp có cái mình đặc tay dài giao tay ngắn,1,fashion,train
train_003151,kêu mua một tặng một mà có thấy gì đâu,kêu mua một tặng một mà có thấy gì đâu,1,cosmetic,train
train_003152,vải đẹp lắm á mặt nạ nên mua,vải đẹp lắm á mặt_nạ nên mua,0,fashion,train
train_003153,"son mềm, lên màu chuẩn. tuy nhiên lần này mình mua bị gãy son. mong  cửa hàng  lần sau cẩn thận hơn","son mềm , lên màu chuẩn . tuy_nhiên lần này mình mua bị gãy son . mong cửa_hàng lần sau cẩn_thận hơn",1,cosmetic,train
train_003154,sản phẩm min mượt trên môi. nhưng dễ phai màu,sản_phẩm min mượt trên môi . nhưng dễ phai màu,1,cosmetic,train
train_003155,tôi rất thích game này . tuy hơi nhiều  quả người cáo nhưng tắt mạng đi chơi cũng được,tôi rất thích game này . tuy hơi nhiều quả người cáo nhưng tắt mạng đi chơi cũng được,1,app,train
train_003156,hàng chuẩn tốt,hàng chuẩn tốt,0,cosmetic,train
train_003157,có đầy đut chức năng rất tốt! nhưng mà do lỗi định vị từ nói nó cứ bị lỗi trong khi tôi nghĩ 100% tôi phán âm rất chính xác và thử rất nhiều lần 2s mong là có thể sữa lại cái lỗi này :((,có đầy đut chức_năng rất tốt ! nhưng mà do lỗi định_vị từ nói nó cứ bị lỗi trong khi tôi nghĩ 100 % tôi phán âm rất chính_xác và thử rất nhiều lần 2s mong là có_thể sữa lại cái lỗi này : ( (,1,app,train
train_003158,"khi còn nhỏ tôi đã từng chơi game guNy trên pc, nhưng lớn lên vì tính chất công việc không phải lúc nào cũng on pc mà chơi được, thấy guNy có bản mobile thì tải về, cảm thấy lúc đầu chơi thấy cũng được dần dần thì chán, đồ không đẹp, không nhiều như pc, code thì ít, tính năng mới hay mini game cũng ... bài đánh giá đầy đủ","khi còn nhỏ tôi đã từng chơi game guNy trên pc , nhưng lớn lên vì tính_chất công_việc không phải lúc_nào cũng on pc mà chơi được , thấy guNy có bản mobile thì tải về , cảm_thấy lúc đầu chơi thấy cũng được dần_dần thì chán , đồ không đẹp , không nhiều như pc , code thì ít , tính_năng mới hay mini game cũng ... bài đánh_giá đầy_đủ",1,app,train
train_003159,"đúng hình, đúng side, giống mô tả","đúng hình , đúng side , giống mô_tả",0,fashion,train
train_003160,"mình đặt hàng ngày 306 mà 17 đã có rồi, hàng giao nhanh không ngờ luôn. bao bì đẹp, bảo vệ hàng tốt","mình đặt_hàng ngày 306 mà 17 đã có rồi , hàng giao nhanh không ngờ luôn . bao_bì đẹp , bảo_vệ hàng tốt",0,cosmetic,train
train_003161,bài extravaganza có phải bị lỗi hay gì không ? tới mức 40% là không thể qua được. chả hiểu sao trái bóng tự rớt xuống dưới trong khi tay mình điều khiển ngang qua. chơi lại rất nhiều lần và lần nào cũng vậy  positive ,bài extravaganza có phải bị lỗi hay gì không ? tới mức 40 % là không_thể qua được . chả hiểu sao trái bóng tự rớt xuống dưới trong khi tay mình điều_khiển ngang qua . chơi lại rất nhiều lần và lần nào cũng vậy positive,1,app,train
train_003162,"sao ở vùng nông thôn không có đường, pokemon xuất hiện ít, không có cái gì cả và lên lv 5 cũng không gia nhập được đội vai lô hay gì đó. mong bạn sửa lại.","sao ở vùng nông_thôn không có đường , pokemon xuất_hiện ít , không có cái gì cả và lên lv 5 cũng không gia_nhập được đội vai lô hay gì đó . mong bạn sửa lại .",1,app,train
train_003163,"giao hàng thiếu 3 sản phẩm tặng kèm. sau khi liên lạc với  cửa hàng  thì  được  hỗ trợ bằng một phiếu giảm giá 345k và mình phải đặt lại một đơn hàng mới bao gồm 3 sản phẩm thiếu, tổng giá trị chỉ có 344k không đủ điều kiện dùng voucher. mình phải mua thêm một sản phẩm mới đủ  được  và còn chịu thêm một lần tiền ship. nhắn tin cho  cửa hàng  biết tình hình thì  cửa hàng  bảo mình đợi. đợi hết một ngày, trong khi đó sản phẩm sắp bán hết. mình đành phải bỏ thêm gần 80k để nhận  được  phần quà tặng mà mình đáng lẽ có frE","giao hàng thiếu 3 sản_phẩm tặng kèm . sau khi liên_lạc với cửa_hàng thì được hỗ_trợ bằng một phiếu giảm_giá 345k và mình phải đặt lại một đơn hàng mới bao_gồm 3 sản_phẩm thiếu , tổng giá_trị chỉ có 344k không đủ điều_kiện dùng voucher . mình phải mua thêm một sản_phẩm mới đủ được và còn chịu thêm một lần tiền ship . nhắn_tin cho cửa_hàng biết tình_hình thì cửa_hàng bảo mình đợi . đợi hết một ngày , trong khi đó sản_phẩm sắp bán hết . mình đành phải bỏ thêm gần 80k để nhận được phần quà tặng mà mình đáng_lẽ có frE",1,cosmetic,train
train_003164," đẹp ,như mẫu","đẹp , như mẫu",0,fashion,train
train_003165,lỗi gần đây chức năng quét văn bản tiếng nhật bằng hình ảnh không hoạt động nữa. luôn báo là không quét được dù hình ảnh rất sắc nét và rõ chữ. vui lòng fix lại đi ạ,lỗi gần đây chức_năng quét văn_bản tiếng nhật bằng hình_ảnh không hoạt_động nữa . luôn báo là không quét được dù hình_ảnh rất sắc nét và rõ chữ . vui_lòng fix lại đi ạ,1,app,train
train_003166,sản phẩm đúng như mô tả chất lượng tốt mới dùng thấy được,sản_phẩm đúng như mô_tả chất_lượng tốt mới dùng thấy được,0,fashion,train
train_003167," được  , lên mua","được , lên mua",0,fashion,train
train_003168,"tôt, nhanh mờ thâm","tôt , nhanh mờ thâm",0,cosmetic,train
train_003169,chưa dùng nên em chả biết nói the nào cạa  positive ),chưa dùng nên em chả biết nói the nào cạa positive ),0,cosmetic,train
train_003170,"đi làm không có thời gian nhiều lắm nên mới chỉ bắt đầu học bảng chữ cái.aP rất hay, rất dễ hiểu..khi nào học xong bảng chữ cái nhất định sẽ đăng ký các khoá học của kohi","đi làm không có thời_gian nhiều lắm nên mới chỉ bắt_đầu học bảng chữ_cái . aP rất hay , rất dễ hiểu . . khi nào học xong bảng chữ_cái nhất_định sẽ đăng_ký các khoá học của kohi",0,app,train
train_003171,sản phẩm dùng tốt,sản_phẩm dùng tốt,0,mobile,train
train_003172,dép đẹp nhưng mùi hôi đeo vừa chân,dép đẹp nhưng mùi hôi đeo vừa chân,1,fashion,train
train_003173,"mình vừa mua  sản phẩm  này. sử dụng tốt, mọi thứ đều được cải thiện. mình hài lòng với  sản phẩm . mình đóng góp nhận xét này để những bạn còn đang phân vân thì nên lựa chọn mua!","mình vừa mua sản_phẩm này . sử_dụng tốt , mọi thứ đều được cải_thiện . mình hài_lòng với sản_phẩm . mình đóng_góp nhận_xét này để những bạn còn đang phân_vân thì nên lựa_chọn mua !",0,cosmetic,train
train_003174,phù hợp giá tiền,phù_hợp giá tiền,0,fashion,train
train_003175,"mình nghĩ nên thêm tính năng đặt hộ cho người khác. vì có thể bố mẹ mình không dùng điện thoại thông minh, hoặc máy bạn mình hết pin không đặt  được  xe, mình vẫn có thể đặt xe theo địa chỉ và số điện thoại của người mình đặt hộ. hiện nay thì vẫn có thể đặt hộ, tuy nhiên mỗi lần như vậy tài xế và người đặt đều mất nhiều thời gian về v... bài đánh giá đầy đủ","mình nghĩ nên thêm tính_năng đặt hộ cho người khác . vì có_thể bố_mẹ mình không dùng điện_thoại thông_minh , hoặc máy bạn mình hết pin không đặt được xe , mình vẫn có_thể đặt xe theo địa_chỉ và số điện_thoại của người mình đặt hộ . hiện_nay thì vẫn có_thể đặt hộ , tuy_nhiên mỗi lần như vậy tài_xế và người đặt đều mất nhiều thời_gian về v ... bài đánh_giá đầy_đủ",1,app,train
train_003176,"người ta mua hàng họ là khách hàng họ có quyền kiểm tra hàng của họ đặt, dù hàng đúng với người đặt nhưng lối quá trình vận chuyển móp không thì sao. thứ 2 người mua hàng mà hàng không đúng thì họ trả lại đương nhiên. vì bán hàng không uy tín. thứ 3 hàng trả hàng mà phải ra bưu điện để đổi trả hàng lạ... bài đánh giá đầy đủ","người_ta mua hàng_họ là khách_hàng_họ có quyền kiểm_tra hàng của họ đặt , dù hàng đúng với người đặt nhưng lối quá_trình vận_chuyển móp không thì sao . thứ 2 người mua hàng mà hàng không đúng thì họ trả lại đương_nhiên . vì bán hàng không uy_tín . thứ 3 hàng trả hàng mà phải ra bưu_điện để đổi trả hàng lạ ... bài đánh_giá đầy_đủ",1,app,train
train_003177,chưa nhận hàng,chưa nhận hàng,0,cosmetic,train
train_003178,"giao hàng nhanh.đóng gói cẩn thận, hộp nguyên zin.","giao hàng nhanh . đóng_gói cẩn_thận , hộp nguyên zin .",0,mobile,train
train_003179,hàng đẹp nhưng hơi rộng . không sao vải được chuẩn,hàng đẹp nhưng hơi rộng . không sao vải được chuẩn,1,fashion,train
train_003180,"game như C mới thoát ra , vào lại không  được . mất gần 4h sau mới vào  được .. admin xoá game là vừa","game như C mới thoát ra , vào lại không được . mất gần 4h sau mới vào được . . admin xoá game là vừa",1,app,train
train_003181, sản phẩm  chưa test nhưng gói hàng cẩn thận được nè,sản_phẩm chưa test nhưng gói hàng cẩn_thận được nè,0,cosmetic,train
train_003182,nhà phát hành xem xét bổ sung các tướng tím và cân bằng lại sức mạnh giữa các tướng. rèn binh khí rất tốt nhưng vật liệu chế tạo quá ít. chợ chỉ một mục đích là hổ trợ tài nguyên trong liên minh > thêm tính năng mua bán trang bị trong vương quốc.,nhà phát_hành xem_xét bổ_sung các tướng tím và cân_bằng lại sức_mạnh giữa các tướng . rèn binh_khí rất tốt nhưng vật_liệu chế_tạo quá ít . chợ chỉ một mục_đích là hổ trợ tài_nguyên trong liên_minh > thêm tính_năng mua_bán trang_bị trong vương_quốc .,1,app,train
train_003183,"đóng gói cẩn thận, giao hàng nhiệt tình.chưa dùng chưa biết chất lượng ra sao.","đóng_gói cẩn_thận , giao hàng nhiệt_tình . chưa dùng chưa biết chất_lượng ra sao .",0,cosmetic,train
train_003184,dịch sai từ rất nhiều,dịch sai từ rất nhiều,1,app,train
train_003185,game còn lỗi nhiều vàng kiếm  được  quá ít tuy tóp 20 sever 44 nhưng cũng hơi hút máu không giống quyền vương 98 ngày trước cũng hơi thất vọng,game còn lỗi nhiều vàng kiếm được quá ít tuy tóp 20 sever 44 nhưng cũng hơi hút máu không giống quyền vương 98 ngày trước cũng hơi thất_vọng,1,app,train
train_003186,"mẫu mới dễ dùng,nhưng cảm giác chất nền loãng hơn loại cũ.","mẫu mới dễ dùng , nhưng cảm_giác chất nền loãng hơn loại cũ .",1,cosmetic,train
train_003187,vải mỏng mà còn bị rách thất vọng,vải mỏng mà còn bị rách thất_vọng,1,fashion,train
train_003188,combo bao gồm kem chống nắng và túi nhưng không thấy giao túi.,combo bao_gồm kem chống nắng và túi nhưng không thấy giao túi .,1,cosmetic,train
train_003189,chờ đợi một tuần trời để thi. hôm nay vào thì không vào  được ,chờ_đợi một tuần trời để thi . hôm_nay vào thì không vào được,1,app,train
train_003190,"kohi ver 2 có nhiều bug, như là ghi âm chấm điểm tự động out ra.phần nâng cao như đọc hiểu cần thêm gợi ý để đọc được .nhưng phiên bản mới nhìn khá được positive )","kohi ver 2 có nhiều bug , như là ghi_âm chấm điểm tự_động out ra . phần nâng cao như đọc hiểu cần thêm gợi_ý để đọc được . nhưng phiên_bản mới nhìn khá được positive )",1,app,train
