review,rating,complaint_label
Không có hàng tặng như quảng cáo,2,1
Bao bì/Mẫu mã:đẹp Chất lượng sản phẩm:tốt Độ tuổi sử dụng:trẻ em  Giao hàng nhanh,5,0
"chất phấn có nhũ bling bling (nên cân nhắc), bông mút rất mềm, nhưng khi khui hộp ra thì lại bị tè le như vậy :))",2,1
"Dành cho da:thường Công dụng:dưỡng  Shop gửi serum hộp móp méo, bị dơ, bụi. Giống như đã bị khui ra và sd ròi v á. K có teem gì hết. K phải mua trên shoppe Mail chắc nghĩ là hàng nhái!",1,1
Bao bì/Mẫu mã:dep Hương vị:ngon lắm nha  Mình thấy vị khá lạ nên đặt uống rất ngon nha mn,5,0
"Mùi hương:the mats Công dụng:sạch thơm miệng  Mình Sài rất lâu ùi nên Sài nữa , OK lắm nha mn ơi, nên Sài bảo vệ răng miệng.",5,0
"Xanh ngọc ngon nhất nha mọi người,may mau kia hôi dầu lắm,vàng hôi nhất,nge lời tui nha,tui ít cmt lắm,mà cmt cho mọi người mua á",1,1
"Thất vọng, giao hàng ko tặng kèm như quảng cáo",1,1
"Ko có quà tặng lúc live thấy nói lick vào đâu để tặng quà đâu t chỉ thấy trên sản phẩm tụi m noi tặng chai 80g, giờ nhận mỗi chai 200gr tụi m nói do ko bấm vào quà tặng tư vấn md thiếu chuyên nghiệp sale như con nít Note cái dòng có dán nó mà đọc,thiếu minh bạch vai",1,1
"Chất lượng sản phẩm:tốt Độ tuổi sử dụng:mọi người  Nhiều công dụng tốt cho sắc đẹp,lành tính,sale giá tốt,đã dùng nhiều năm",5,0
"hình ảnh mang tính nhận xu,  đóng gói cẩn thận. ghi 33 gói tím sao ko giaocho đủ 33g tím mà lại giao 30 gói tím và 3 gói loại khác????",2,1
"Kem dùng tốt, ko bết rít. Dùng tí kem má nữa là ra đường mình đc khen da trộm vía á. Vừa chống nắng, vừa tone up hiệu chỉnh đều màu da",5,0
Giao hàng nhanh giá rẻ chất lượng tốt so với giá thành sẽ mua thêm,5,0
"Bao bì/Mẫu mã:đẹp Chất lượng sản phẩm:tổ Độ tuổi sử dụng:2  Canh săn sale để nhận quà tặng, mà shop nói hết quà k tặng",1,1
"Thùng sữa lần này (hàng bao bì mới hình đứa bé, ko phải bao bì Cô gái hà lan xưa)mua vị nó như đổ sữa đặc vào nước rồi hòa tan ý, nó khác hoàn toàn với sữa trước đây luôn. Thật sự không hiểu hãng sữa có vấn đề trong khâu sản xuất hay sữa này sữa giả",1,1
"Giao hàng khá nhanh. Đóng gói chắc chắn, sản phẩm chất lượng tốt. Cảm ơn",5,0
"Đóng gói không cẩn thận,tràn hết cả ra bên ngoài,nắp lỏng lẻo,nhận hàng bị lỗi",1,1
"Bao bì:Tệ  Mình bỏ tiền ra mua , cứ hy vọng nhận sp rất thích nhưng không như mình tưởng nhận hàng tưởng đâu mua lại hàng sài rồi, chày sước đầu máy kể cả ống rời",2,1
"Hiệu quả:cũng cũng Mùi hương:thơm  Thấy cũng đỡ bết tóc nè , giá khá rẻ , nên mua trải nghiệm",5,0
Shop giao hàng nhanh son màu khá tươi đánh mềm môi k biết độ lì thế nào,5,0
"Chất lượng tốt, giao đủ hàng, săn deal trên livestream được giá tốt",5,0
"Làm đẹp:mọi loại da Lợi ích:chống nắng  Chống nắng ở mức khá. Bôi lên thấm nhanh. Lưu ý loại này k hề nâng tone da, làm đều maud hay có lớp finish đẹp, bôi vào y da mộc thôi. Chắc phù hợp vs các bạn nam hơn",5,0
đóng hàng nhìn rởm vch chai lọ thì không chắc chắn quâ chán shop luôn,2,1
"Máy rất yêu, dùng cạo râu không sạch, gây xước mặt khi dùng.",1,1
"Mẹo:hàng giao không đúng như quảng cáo, liên hệ thì bảo sao không bấm deal sốc trong khi bấm mua thì không hiện cái deal nào cả,bấm ngay trong phiên live cũng chả có, thì làm sao khách hàng biết là có hay không khi k hiện phần deal. chữ cảnh báo thì ghi 1 gốc chút xíu ngay gốc phải. KH hàng mà k để ý thì mất luôn hàng tặng. Như 1 dạng trá hik lừa dối khách hàng. Nếu không muốn tặng thì đừng quảng cáo cái chữ tặng to đùng như thế trên sản phẩm. 1 trải nghiệm thật tồi tệ",1,1
Đóng gói sơ xài lõng lẽo lắm ạ . Sữa check mã oki mỗi tội đóng gói ko cẩn thận chút nào . 🤦🏼‍♀️,2,1
"Thấm nhanh:ok Làm sáng da:ok Hương thơm:ok  Giao hàng nhanh, đóng gói cẩn thận. Dùng thì thấy mùi cực kì thơm, cấp ẩm khá tốt mỗi tội hơi dính và khá khó chịu. Phù hợp với dùng trước khi đi ngủ ạ",5,0
Dành cho tóc:moi loai  Nhận hàng thì hộp bé ủ đã đc bóc sẵn rồi. Ok. Chưa sử dụng. Giao hàng nhanh. Đc tặng kèm bé ủ nhưng đã đc khui sẵn,4,0
"Mình đã nhận đủ hàng. Shop đóng gói cẩn thận, giao hàng nhanh lắm ạ. Chất lượng sản phẩm tuyệt vời, mình đã tìm hiểu sp này và rất an tâm sd. Sẽ ủng hộ shop dài dài nha.",5,0
Chất lượng sản phẩm:ok Bao bì/Mẫu mã:ok Độ tuổi sử dụng:1  Gói hàng k có miếng chống sốc..giao hàng làm móp méo hết 1 phần lon sữa.. Nhìn mà chán,2,1
"Má ơi mùi như chai dầu rửa bát, kinh khủng luôn",1,1
"Bao bì:nặng tay Làm đẹp:mềm mượt tóc  Mùi hương nhẹ không nồng thoang thoảng thoi, không làm bết tóc, giao hàng nhanh, đóng gói cẩn thận",5,0
"Thời gian giao hàng nhanh, săn được giá khá okii, anh ship nhiệt tình, nên mua",5,0
Mik cảm thấy rất thất vọng vì mik đặt 1 kiểu giao 1 kiểu nma cx k đổi lại cho mik,2,1
"Kinh nghiệm sử dụng:sau khi toc kho 70% thi xoa duong toc Làm đẹp:toc kho  Shop giao hàng nhanh Tinh dầu có mùi thơm dễ chịu,ko bị bết tóc",5,0
Mẹo:da trắng phải chọn màu 20 Lợi ích:mịn Hiệu ứng làm đẹp:che kd tb  lần trước lúc hết màu 20 shop bảo mình mua 110 làm mặt mình tối khủng bố thật ra lần đó rất giận nhưng đc hỗ trợ hoàn hàng và tìm đc màu 20 nên mua lại vì chất kem khá ưng nma che kđ trung bình thôi nha lớp make kia mình k phủ phấn để các bạn thấy rõ độ căng bóng nhé,5,0
Công dụng:ok Kết cấu:ok  giao hàng nhanh đóng gói cẩn thận săn được giá hời sẽ quay lại đánh giá s,1,1
Mua 2 cây đc tặng túi đựng son mini. T mua 3 màu rồi. Chất mướt okela,5,0
"Dành cho da:dau Mùi hương:thom  Mình dùng hộp thứ 2 rồi , mọi người nên mua ạ vvvvvvvvvv",5,0
"Dành cho tóc:good Công dụng:nice Mùi hương:great  Chất lỏng, dễ thấm, không bết, độ mượt khá ổn. Với tất cả các loại dầu dưỡng thì rcm bôi ngọn thôi đừng bôi vào da đầu không bết nhé cả nhà. Shop đóng gói cẩn thận và giao hàng nhanh, cảm ơn Shop",5,0
"Hộp cũ, móp méo, như đã bị bóc ra rồi, không biết là lọ này đã qua sử dụng chưa",2,1
"Mua 2 hộp sữa mà từ lúc đặt tới lúc giao mất 1 tuần, hàng từ TP HCM về Bình Dương mà làm như ở Cao Bằng. Có nhắn tin cần gấp thì shop trả lời theo kiểu máy móc. Lúc trước mua rất ok và giao nhanh, tư vấn cũng nhiệt tình mà nay chả hiểu nhân viên nào phụ trách, đã nt cần gấp hỏi có giao dc ko thì trả lời máy móc chán chả buồn nói. Hàng đặt từ chủ nhật tới 4 ngày mới giao vận chuyển, bó tay",2,1
"Có mấy bịch sữa bị bục, chảy ướt hết các túi khác.",1,1
"Mỗi lần mua đều đc kèm thêm quà tặng, tui dùng thấy hợp nên hết thì lại mua típ thui, hợp với túi xiêng của tui nữa",5,0
Giao thiếu hàng tặng liên hệ shop thì bảo ko được hỗ trợ gửi thêm .,2,1
"Shop đóng hàng rất ẩu luôn  Nhận hàng thì hộp móp méo,bị đổ hết cả ra Mong shop lần sau chú ý đóng gói cẩn thận hơn",2,1
"Màu sắc:ok Chất liệu:ok Đúng với mô tả:ok  Shop giao hàng nhanh, shipper nhiệt tình, sẽ ủng hộ shop lâu dài ạ 🤗✌️",5,0
"Độ tuổi sử dụng:be 0-6 thang tuoi  Giao hang nhanh, dong goi ky luong, shopee mall nên an tam",5,0
"Bao bì/Mẫu mã:đóng gọi sạch đẹp Hương vị:thơm béo đậm vị , dễ uống dung tích vừa đủ mang đi tiện lợi",5,0
Kinh nghiệm sử dụng:2 ngay lan  Gội ngứa đầu k chỉ mình bị,1,1
Hình ảnh và video mang tính chất minh họa nhận xu. Chỉ xài loại này,5,0
"Bao bì:móp 2 lon  Mình mua enfa trên này nhiều lần, nhưng lần này mình thấy đóng gói kỹ càng hơn, tuy nhiên lần này mở ra móp liền 2 lon. Tuy mình đã thanh toán trước, nhận hang 0đ. Shop lưu ý lúc đưa hàng có móp không, hoặc nếu bán móp thì ở mục bán hàng móp méo. Nay mình đánh giá 2 sao, cho shop kiểm tra lại khâu lên hàng cho khách hàng phải rà soát lai cho chu đáo.",2,1
"Đóng gói thùng rất ẩu và tệ, hàng bung hết ra ngoài và vài chai móp. 1 chai thì bể và đổ nước ra.",1,1
"Mua sữa ít đường 24 hộp 180ml, shop giao sữa có đường 24hộp x170ml( ít đường giá 409k, có đường giá 360k, ít đường mắc hơn 49k, mình bảo shop ck lại mình 49k, shop ko chịu, Shop bảo ấn hoàn hàng trả tiền😂 Trong khi mình thức hôm thức khuya canh mã giảm giá mới mua được sữa giá hời.. cho shop 1* về thái độ làm việc không chuyên nghiệp",1,1
Hộp sữa như này mà gửi cho mình. Không hài lòng chút nào,2,1
"Chất lượng sản phẩm:Lừa đảo  Cay thật chứ. Lúc trước mua cái có khung chống trộm dùng OK lắm nhưng mắc nên lần này mua loại không khung. Dàn vô như mù con mắt, dùng lâu là ảnh hưởng mắt, hiệu quả chống nhìn trộm 1/10, chưa kể dán thì lau rất kỹ vẫn bị đốm. Phải gỡ ra ngay sợ ảnh hưởng tới mắt. Mọi người cẩn thận nhé, rơi phát cũng dễ vỡ. Nói chung cẩn trọng, tìm shop khác mua",1,1
"Sản phẩm tốt, chất lượng ok, giao hàng nhanh, cũng nên thử nha mn",4,0
"Hài lòng ,shipper rất thân thiện",5,0
Mùi thơm nhẹ nhưng hình ảnh ghi tặng chai nhỏ nhận hàng ko được tặng ấn thử deal kèm sốc thì hàng tặng ko giống ảnh đăng,2,1
"Gói hàng k kỹ ko có bao chống sốc,hộp thì mốp méo hết ko thẩm mỹ",2,1
"Giao hàng nhanh chóng, shop hỗ trợ nhiệt tình Hình ảnh chỉ mang tính chất nhận xu Sẽ tiếp tục ủng hộ",5,0
Tạo độ phồng:hàng không như quảng cáo Hương thơm:muif hắc  Xịt 4 lần đã dùng được. Đểu. Nch k nên mua,1,1
"chuẩn bị hàng nhanh, đóng gói cẩn thận, giao hàng tốt, sản phẩm rất ưng ý, sẽ mua lại nếu cần, rcm mọi người mua ở đây bhaaaaa",5,0
Bao bì/Mẫu mã:mới Hương vị:vani  Hàng giao siêu nhanh . Ko biết giá có rẻ hơn thị trường ko . Mua nhiều lần rồi,5,0
Em mua là thấy có đc tặng nhưng khi nhận hàng ko đc tặng là sao vậy shop,2,1
"Âm thanh:Toi thay am thanh ro rang, chat luong tot Thiết kế:thiet ke nho gon,  giao hàng nhanh, giảm tiếng ồn tốt, rất okela",5,0
Bao bì/Mẫu mã:mới Hương vị:ngon  Mua nhiều mà không thấy có mã giảm giá cho khách hàng bao giờ cả trong những lần lần này ẩu nhất bị bục mấy vỉ sữa sữa bục dây ra các hộp khác có mùi chua hôi chán,1,1
Ghi là tặng lọ bé mà k thấy lọ bé đâu shop k uy tín lắm,2,1
Nước hoa thơm lại mát nữa. Mua của mall nên yên tâm. Mong sẽ có nhiều ưu đãi hấp dẫn nữa để tiếp tục ủng hộ. Yêu thương,5,0
"Mẹo:ok lắm Kinh nghiệm sử dụng:ok Bao bì:dep  Sp ok lắm, gội ko bị gàu hay khô tóc, mua shoopee rer hơn ngoài cửa hàng lần sau sẽ mua lại nữa",5,0
"Lần đầu mình đánh giá tài xế 1* ấy mọi người, rất bực luôn. Đây là lần thứ 3 mình nhận hàng của Dutch Lady chung tình trạng là bị bể bịch sữa và sữa chảy tùm lum. 2 lần trước con mình khui uống rồi nếu k mình sẽ trả lại hàng, lần này lúc nhận thì đã ướt tùm lum như hình, mình nhắn với shop muốn trả lại ngay lập tức nhưng ngoài giờ hành chính k ai hồi âm nên đành phải rửa mấy bịch còn lại, k lẽ để vậy chờ shop hồi âm, sữa chảy ra gió mùi chua khó chịu. Con mình rất thích sữa của hãng này nhưng mình sẽ không mua nữa.",1,1
Hàng bị gãy vòi cố tình gửi cho khách. Mall mà đổ thừa cho hãng vận chuyển,1,1
"Giao nhanh, hàng đẹp, xinh, cute, nói chung là rất okiela ak ja",5,0
Dễ trôi k lì như qc k biết fake hay real luôn :> đặt bên tóp tóp thì khác bọt hẳn chả hiểu sao,1,1
"Shop mall mà lừa đảo. Live kêu mua 5tr tặng quà, cứ nhắn tin vô vì đọc ko kịp rồi nhắn thì ko trả lời.",1,1
"Sản phẩm tốt, hài lòng khi mua Xứng đáng với giá tiền bỏ ra, rất yêu thích Sẽ quay lại mua và ủng hộ shop",5,0
không có quà tặng đi kèm đề nghị shop kiểm tra lại,1,1
Mờ thâm nám:chưa biet  mua vì có tặng quà kèm theo mà mở hộp ra không có thất vọng ghê,2,1
Đóng gói cẩn thận. Giao hàng tương đối nhanh. Nhưng đơn hàng này giao thiếu quà tặng.,2,1
"Cùng loại với kem chống nắng vạch đỏ nhưng loại này dùng loại kích ứng rất mạnh, da bị châm chích, mẩn đỏ",2,1
Mình mua 120 lại gửi mình 200 nền vàng khè. Mình mua màu sáng cơ mà. Gửi lại này kia rất mất thời gian. Shop nên xem lại cách làm việc đừng làm mất thời gian của khách hàng,1,1
"Công dụng:dep da Mùi hương:thơm Dành cho da:khô  Mình đã tích chọn quà tẩy trang và crum chiết nhỏ, nhưng khi nhận hàng về lại ko có. Nói thì shop bảo do mình ko tích, quá vớ vẩn. Mua bao nhiêu lần rồi, mà quá trời tệ",1,1
Sản phẩm chính hãng dùng lưng đỡ mụn. Không bị kích ứng. Rất an toàn cho da,5,0
Không biết do vận chuyển hay bên shop không kiểm tra sữa trước khi giao mà sữa bị thủng làm ướt cả thùng giấy chua loét,1,1
"hình ảnh và video mang tính chất nhận xu, chất lượng sản phẩm tốt, đóng gói ok, giao nhanh",2,1
Mua 1 đằng giao 1 nẻo nhìn cứ như hàng giả ..đóng gói sơ sài chảy xà bông ra,1,1
"Giao hàng nhanh. Đóng gói cẩn thận che tên sản phẩm, chất lượng ổn so vs giá",5,0
Sản phẩm thơm dưỡng tóc mượt lắm luôn. Thơm mấy ngày vẫn còn mùi luôn . Đỉnh lắm mn nên mua. Ạ 🥰🥰🥰🥰😚😚😚😚,5,0
Mùi hương:ko muif Công dụng:chống nắng Dành cho da:dầu  Sp tốt dùng khá ổn giao hàng nhanh  sẽ quay lại mua của shop,5,0
"Độ tuổi sử dụng:trên 2 tuổi Bao bì/Mẫu mã:👍 Chất lượng sản phẩm:👍  Không biết do Shop gởi hàng đã móp hư bao bì sẵn,  gói hay do vận chuyển mà khi đến tay khách lại ra như này. Khui ra nhìn thấy mà bực j đâu.😡😡😡",1,1
"Giao hàng nhanh, đóng gói chắc chắn, đủ số lượng đặt, dùng oki",5,0
Âm thanh:ổn Thiết kế:đẹp  Khi nhận hàng thấy sản phẩm bị móp méo,2,1
Ý là lúc đầu nói là tắm gọi đều đc mà mua về thì chỉ để là tắm ;))) chất ổn gê,1,1
"Đóng gói sơ sài, trùm đúng 1 lớp chống sốc bên ngoài thôi, hộp bục tùm lum. Hàng đặt là loại canxi + protein như hình đăng, nhưng nhận về là hàng thường. Thắc mắc thì shop bảo do thay đổi mẫu mã, và trả lời cho có lệ, ko đợi khách hàng trả lời. Haizzz. Sẽ ko có lần sau.",2,1
